Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9767151893958097,1,1,76,-1.148205047790832
1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,1.2791950802089493,1.6492504875041365,1,1,74,1.4410337460015648
1,0,0,0,70,1,2,1,2,0,0,2,2,2,2,1,1,1.304122035211441,2.1933742743905684,1,1,80,0.12147718148640593
0,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,3,0.7125223031523015,-0.9285276751250967,1,1,95,-1.2099139710513103
1,0,1,0,21,1,2,1,0,2,2,2,2,2,0,1,2,1.5434208032353631,0.015532613619686659,1,1,89,-0.23440578690621536
0,0,1,0,16,1,0,1,0,2,2,0,2,0,0,1,1,0.8205391081630994,-0.37599369907827024,1,1,73,-0.5953607215942184
1,1,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,1.0249401391835322,-0.7229526314223244,1,1,83,-0.9596969671458093
1,0,1,0,60,1,0,1,0,2,2,0,2,0,1,0,2,0.8703930181680831,1.4001455408504497,1,1,76,-0.2445497194969789
0,0,1,0,50,1,2,1,2,2,0,2,2,2,1,0,2,1.4553455622265583,1.4695903048887748,1,1,82,-0.10676130180577399
0,1,0,0,4,1,0,1,0,0,0,0,2,0,0,1,2,0.46823814412788106,-0.8781548361119187,1,1,72,0.7613902624204066
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.6767399889865777,-0.9878184050065146,1,1,89,-0.7424477441602899
0,1,0,0,55,1,2,1,0,0,2,0,2,2,1,1,2,1.1711782751981514,1.4248242586491935,1,1,83,1.0809241390294586
0,0,1,0,12,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,-0.9060563560561155,1,1,94,-1.4770375292747504
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,0.8354952811645946,-0.9677310765656768,1,1,80,1.3108532777534325
0,0,0,0,62,1,2,1,0,0,2,0,2,2,1,1,2,1.1761636661986499,1.8240764669013187,1,1,91,1.0141432494735985
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,-0.46402997296531395,-0.9849929346324187,1,1,85,-0.5767635118444853
1,1,1,0,20,1,0,1,0,2,0,0,0,0,0,1,2,0.2954112561106046,-0.3613144975253503,1,1,95,1.2246298507319422
0,0,0,0,3,1,0,1,0,2,0,0,2,2,0,1,2,1.0083221691818711,-0.8717092318210123,1,1,77,1.2347737833227057
1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,0.9933659961803764,-0.07830390638251285,1,1,85,-0.6215658807870242
1,0,1,0,4,1,0,1,0,0,2,2,0,0,0,1,3,0.5264010391336954,-0.8665218448060708,1,1,86,-1.1160825945867474
1,0,1,0,59,1,2,1,0,0,0,0,0,2,1,0,2,0.6909189421501416,1.2373498845304727,1,1,80,1.6092539614650603
0,0,0,0,60,0,1,0,0,2,0,0,2,2,0,1,2,-0.46402997296531395,0.3291156771697333,1,1,67,0.4570722846975001
0,0,0,0,15,1,0,1,2,0,2,2,2,2,0,0,2,1.3406815692150957,-0.308668037820517,1,1,84,-1.9259065464160376
1,0,0,0,10,1,0,1,2,2,2,2,2,2,0,1,2,1.506861269231708,-0.5468242867745824,1,1,76,1.185744775800682
0,0,0,0,6,1,0,1,0,0,2,0,0,2,0,0,2,0.6360796411446599,-0.7877618581281484,1,1,97,-0.37050354916562633
0,0,1,0,63,1,2,1,2,2,2,0,2,0,0,1,2,1.1894580421999785,1.736531033278942,1,1,79,0.8560669666008666
1,0,1,0,50,1,2,1,0,2,2,0,2,2,0,1,0,1.2991366442109427,1.2078811114881447,1,1,100,1.1933527252437546
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,-1.3348116010523623,-0.9965597039763738,1,1,76,1.1561583057442884
0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,1.1346187411944968,-0.5125433845013723,1,1,71,0.979484813121823
0,0,0,0,9,1,2,1,0,0,2,0,2,2,0,0,1,1.114677177192503,-0.5997135603396895,1,1,81,-1.2225938867897648
1,0,0,0,17,1,0,1,2,0,0,0,2,2,0,0,2,0.966777244177718,-0.2897285567191556,1,1,93,0.45622695698160315
1,1,0,0,9,1,2,1,0,0,2,0,2,2,0,1,2,1.1877962451998125,-0.6018768110948567,1,1,70,-0.3062586427574572
1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,0.2688225041079463,-0.7033950786766293,1,1,99,-1.0239418735539785
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.2920876621102721,-0.9749492704119997,1,1,94,-0.026455168795562537
0,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,0.48651791112970877,-0.9168946838192487,1,1,91,-0.7601996261941262
0,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,0.544680806135523,-0.586998943656258,1,1,79,0.34295304305141017
0,1,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,0.6593447991469852,-0.8484432492093168,1,1,83,-1.6342684844315856
0,0,0,0,6,1,2,1,2,0,0,0,0,0,0,1,2,0.4748853321285456,-0.8155971561104522,1,1,99,-0.9613876225776032
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0.32033821111309646,-0.9121487765502595,1,1,97,-1.9833888310970311
1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,1.1396041321949948,0.491756815578627,1,1,82,-1.966482276779092
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,-0.6584602219847502,-0.969828105358951,1,1,84,1.2677415642426872
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.987685961082729,1,1,74,-0.5919794107306305
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,-0.6335332669822583,-0.9872444813367766,1,1,72,-0.7010266860813388
1,1,0,0,8,1,0,1,2,0,0,2,2,2,0,0,1,1.1811490571991479,-0.6399544391832581,1,1,74,0.5779541480707658
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,-1.5126238800701375,-0.9578419302563412,1,1,82,0.07498415711207299
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,1.0382345151848615,-0.9302494461343112,1,1,83,-0.8531856749427921
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,0.8570986421667539,-0.9674441147308076,1,1,72,-1.4990160498880716
1,1,1,0,44,0,1,0,0,2,0,0,0,0,0,1,2,-1.1437049460332582,-0.40714009515521765,1,1,96,0.3623955805170403
1,0,0,0,71,1,2,1,2,0,2,2,2,2,2,1,2,1.438727592224897,2.3178715627491675,1,1,81,0.6760121631148135
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.17077648109814536,-0.9765606714847264,1,1,84,0.8171818916696062
1,1,1,0,62,1,2,1,0,2,2,0,2,2,1,1,2,1.2958130502106107,1.8106996305989589,1,1,91,0.550903661162063
1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,0.7258166791536301,-0.9691879597273201,1,1,93,0.6996813391599284
0,1,1,0,33,1,2,1,0,2,0,0,0,0,0,1,0,0.5264010391336954,0.16537083939595842,1,1,72,-0.6756668546044299
0,0,0,0,35,1,2,1,0,2,0,2,0,0,0,0,1,0.682609957149311,0.2805970530895557,1,1,88,-1.644412417022349
0,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,1,0.17410007509847744,0.059239108468982185,1,1,93,-1.760222314100233
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,0.9817334171792131,-0.8200340275572746,1,1,99,0.8611389328962483
0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,1.0166311541827018,-0.7156461416268107,1,1,92,-1.1186185777344384
1,1,1,0,27,1,2,1,0,0,0,0,0,0,0,1,2,0.356897745116751,-0.1712795408801052,1,1,65,-1.7103479788623122
0,0,0,0,18,1,2,1,0,0,0,2,0,2,0,1,2,0.8421424691652587,-0.2954236454419426,1,1,80,-0.11859588982833147
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0.13920233809498894,-0.9545529061489952,1,1,84,0.6971453560122375
1,0,1,0,32,1,2,1,2,0,0,0,2,2,0,1,1,1.156222102196656,0.4073679621398104,1,1,71,0.528925140548742
1,0,1,0,18,1,0,0,0,0,2,0,0,2,0,0,2,-0.24301097194321938,-0.56997989944979,1,1,84,-1.193007416733371
1,0,1,0,12,1,0,0,0,0,0,0,0,2,1,0,1,-0.3693075439558449,-0.6999956846327954,1,1,78,-1.5260665367967743
1,1,0,0,8,1,2,1,0,0,2,0,2,2,0,1,2,1.1911198392001445,-0.6456716018933426,1,1,90,1.272813530538069
1,0,1,0,26,1,2,1,0,0,0,0,2,0,0,1,2,0.6310942501441613,-0.09329214375759967,1,1,84,-1.6875241305330941
0,1,1,0,3,1,0,1,2,0,0,2,2,0,0,1,3,0.7823177771592784,-0.8865650252723134,1,1,68,0.07244817396438209
0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,0.9086143491719036,-0.6851619651687919,1,1,81,1.0665535678592102
1,0,1,0,38,1,0,1,2,2,0,0,0,0,0,1,2,0.4881797081298748,0.32278044281531526,1,1,85,-1.6866788028171973
1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,0.8537750481664219,-0.44846259937636984,1,1,96,0.3184385392903982
1,0,1,0,32,1,0,1,0,0,0,0,0,0,0,1,0,0.1657910900976468,0.029130189795023124,1,1,96,-1.7280998608961484
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993295040688086,-0.9987450287188385,1,1,99,1.2516803376406451
1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,-0.7016669439890695,-0.7747823535971454,1,1,74,-1.6596283159084944
0,0,0,0,5,0,1,0,0,0,2,0,0,2,0,0,2,-0.8395960950028577,-0.9143782492673196,1,1,93,-1.2995187089363884
1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,1.074794049188516,0.629123238531741,1,1,67,-1.100021367984705
0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,0.5064594751317021,-0.8253097105214068,1,1,97,-0.39163674206305044
0,0,0,0,10,1,0,1,2,0,0,0,2,0,0,1,3,0.6626683931473177,-0.6400868831070438,1,1,69,1.0868414330407372
1,0,1,0,2,1,0,1,0,0,0,0,2,2,0,1,0,0.8238627021634315,-0.925503538865322,1,1,73,-0.4643349256301892
1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,0.85876043916692,-0.14953666339194557,1,1,82,-0.034908445954532165
0,0,0,0,23,1,2,1,2,0,0,0,2,0,0,1,0,0.8404806721650927,-0.049497352959113526,1,1,67,0.211081919371484
1,0,1,0,49,1,2,1,0,2,0,0,2,2,0,1,0,1.1396041321949948,1.135412211190045,1,1,100,0.6396630713312441
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0.1657910900976468,-0.9436042084493738,1,1,68,1.070780206438695
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,1,-0.5221928679711283,-0.9672013008705339,1,1,98,-1.217521920494383
1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,1.1063681921916724,-0.6926450468626865,1,1,86,-1.5548076791372711
0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,1.653099405246327,0.9913573700857509,1,1,80,-1.15158635865442
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,0.5380336181348585,-0.9318608472070378,1,1,65,-0.7331491392854234
0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,0.3170146171127639,-0.5922746266203902,1,1,97,-1.1879354504379893
0,1,0,0,11,1,0,1,0,0,0,0,2,2,0,0,0,0.82884809316393,-0.5448817758923914,1,1,89,-1.8582803291442807
1,1,1,0,17,1,2,1,0,0,2,0,2,2,0,1,1,1.1861344481996465,-0.2911412919062035,1,1,87,0.936373099611078
1,0,1,0,25,1,0,1,0,0,0,0,2,2,1,1,2,0.8521132511662559,-0.04561233119473183,1,1,100,1.1840541203688881
1,0,1,0,3,1,0,0,0,2,2,0,0,0,0,1,3,-0.28621769394753876,-0.9331852864448952,1,1,83,-1.5734048888870042
0,0,0,0,4,1,0,1,2,0,2,2,0,2,0,1,0,0.9850570111795457,-0.8364791480940045,1,1,74,-0.12789449470319805
0,0,1,0,37,1,2,1,0,0,2,0,0,0,0,1,1,0.47156173812821356,0.24622785486715518,1,1,97,-0.3535969948476871
0,0,0,0,19,0,1,0,0,0,0,0,2,2,1,1,1,-0.6617838159850825,-0.6129358787309662,1,1,72,0.6607962642286681
1,1,1,0,39,1,2,1,0,2,2,0,2,2,0,1,2,1.3589613362169235,0.8842323097303817,1,1,96,0.2423590448596716
1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,0.32864719611392706,-0.7670123100683818,1,1,75,-0.9039053378966098
0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,-0.0020504069191315333,-0.5919876647855211,1,1,86,-0.2969600378825906
0,1,1,0,11,1,2,1,0,0,2,2,2,2,0,1,0,1.3057838322116073,-0.5069365917277757,1,1,82,0.1290851309294786
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,2,-0.9708780580159815,-0.991725500758194,1,1,71,-0.3738848600292142
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,1.0099839661820376,-0.9204927437487614,1,1,82,-1.6790708533741245
1,0,1,0,13,1,0,1,0,0,2,0,2,2,0,1,3,1.0598378761870213,-0.4940453831459634,1,1,75,0.7563182961250249
0,1,1,0,3,1,0,1,0,0,0,0,2,0,0,1,2,0.5197538511330312,-0.9085065686461515,1,1,89,-0.47870549680043756
1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,3,-1.1104690060299358,-0.9935797156911945,1,1,85,-0.672285543740842
0,0,0,0,12,1,2,1,0,2,0,0,2,0,0,1,0,0.830509890164096,-0.5428068210864148,1,1,97,1.074161517302283
1,0,1,0,60,1,0,1,0,2,0,0,2,2,1,1,2,0.9850570111795457,1.4693916390030963,1,1,99,0.4984933427764513
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,-1.4926823160681442,-0.9986567327696481,1,1,66,-0.44489238816455906
0,0,0,0,6,1,2,1,0,2,2,2,2,2,0,1,1,1.5002140812310438,-0.711871489798917,1,1,69,1.1409424068581429
1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,1.2160467942026365,-0.32138265450394843,1,1,99,-1.1625756189610803
1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,-0.15659752793458118,-0.46168491776764653,1,1,70,0.2668735486206835
0,0,0,0,1,1,2,0,0,0,0,0,0,2,0,1,2,-0.15327393393424887,-0.9808650990077631,1,1,91,0.17811413845150242
1,0,0,0,7,1,2,1,0,0,2,0,2,0,0,1,2,0.8537750481664219,-0.7454239504913055,1,1,98,0.8078832867947396
1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,0.9800716201790471,1.1416812235825704,1,1,96,0.8569122943167635
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.33695618111475767,-0.974353272754964,1,1,84,-1.5657969394439315
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0.5147684601325326,-0.9719913561141182,1,1,69,-1.6046820143751919
1,0,1,0,17,1,0,1,0,0,0,0,0,0,0,1,2,0.14086413509515497,-0.49987291579253607,1,1,77,-0.8726282124084221
0,0,1,0,11,1,2,0,0,0,0,2,0,2,0,1,2,0.05278889408635025,-0.6803719099252076,1,1,91,-1.3020546920840792
1,0,0,0,19,1,2,1,0,0,0,0,0,2,0,1,0,0.7058751151516368,-0.33087446904192674,1,1,98,0.3860647565621553
0,0,1,0,3,1,0,1,0,0,0,0,0,2,0,1,2,0.5164302571326987,-0.8970280952513872,1,1,72,-1.0044993360883483
1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,0.8570986421667539,0.0002794883970285948,1,1,67,1.2905654125719053
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,0.37019212111808014,-0.9441339841445168,1,1,86,-1.943658428449874
1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,-0.62854787598176,-0.9871782593748836,1,1,73,-0.5869074444352488
0,0,1,0,16,0,1,0,0,0,0,2,2,2,0,1,2,-0.4922805219681379,-0.6497332155561054,1,1,78,0.3716941853919069
1,0,1,0,34,1,0,1,0,0,0,0,2,0,0,0,2,0.4499583771260538,0.12466640681913985,1,1,77,-1.3722168925035272
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,0.40508985812156867,-0.9065861317512584,1,1,92,0.023419166442358263
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,1.04321990618536,-0.3323092782162723,1,1,96,1.2787308245493478
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-0.6468276429835875,-0.9874210732351574,1,1,66,0.14176504666793305
0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,-0.8797000152227523,1,1,87,0.8273258242603698
0,0,0,0,11,1,2,1,0,0,0,2,2,0,0,0,2,0.8438042661654253,-0.5712601907130521,1,1,66,0.7182785489096616
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.6551366279844181,-0.9875314431716454,1,1,98,-0.25892029066722727
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,0.36686852711774764,-0.9739559409836067,1,1,70,-0.38910075891535956
0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,0.4831943171293762,-0.7764599766317648,1,1,69,-0.48208680766402545
0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,1,2,-1.125425179031431,-0.9813507267283107,1,1,98,-1.3020546920840792
0,1,0,0,46,1,0,1,0,2,0,0,2,2,1,0,1,1.0133075601823696,0.9457745863161573,1,1,90,-1.0315498229970512
0,1,1,0,68,1,2,1,0,2,0,0,0,2,0,1,0,0.8255244991635975,1.697791185571612,1,1,69,1.0572549629843437
1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,1.5085230662318745,1.839263370162084,1,1,97,0.1696608612925328
1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.7086707616407615,1,1,89,-1.1186185777344384
1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,0,2,0.3402797751150897,-0.7279855005261825,1,1,80,-1.53282915852395
1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,-0.6651074099854147,-0.8878011685609802,1,1,78,-1.9554930164724313
0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,2,-0.6883725679877406,-0.7938763526095902,1,1,84,-1.0146432686791118
1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,0.6925807391503077,-0.4133870335604453,1,1,83,0.4908853933333786
0,0,0,0,70,1,2,1,2,2,2,2,2,2,1,0,1,1.6879971422498155,2.5807506774765723,1,1,87,0.370003529960113
1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,0.7258166791536301,-0.44188455116167785,1,1,81,-1.59961004807981
0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,-0.321404728491246,1,1,77,-0.9081319764760947
0,0,1,0,34,1,2,1,0,0,0,0,2,2,0,1,2,1.0930738161903437,0.40864825340307265,1,1,87,-0.35613297799537796
1,0,1,0,47,1,2,1,0,2,2,2,2,2,0,1,2,1.4885815022298807,1.2549649263939768,1,1,90,1.2364644387544996
0,0,1,0,39,1,2,1,0,2,2,2,0,0,1,1,2,0.8238627021634315,0.5264791975977894,1,1,65,-0.4660255810619831
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.505976692069473,-0.9988333246680291,1,1,78,1.0876867607566343
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9737131271233329,1,1,81,-0.22595250974724573
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,-0.9768476333195956,1,1,75,-0.02476451336376861
1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,1.15456030519649,1.624284807870524,1,1,76,1.435116451990286
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,-1.3148700370503688,-0.9962948161288023,1,1,67,1.0885320884725314
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,-0.6567984249845842,-0.9648393842296882,1,1,93,1.1020573319268827
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9985242888458623,1,1,70,-0.25131234122415463
1,0,1,0,66,1,2,1,0,2,2,0,2,2,0,1,1,1.3373579752147637,2.141765292088724,1,1,96,1.1181185585289248
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,1,-0.33440980695235617,-0.9326113627751571,1,1,66,-0.9005240270330219
0,0,1,0,14,1,2,1,0,0,2,0,0,2,0,1,2,0.7474200401557899,-0.4517736974710134,1,1,78,0.3260464887334709
1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,0.5047976781315361,-0.6289836674963388,1,1,68,1.047956358109477
0,0,0,0,18,1,2,1,0,0,0,2,2,0,0,1,2,0.7839795741594444,-0.28370235818690426,1,1,96,1.121499869392513
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,0.9966895901807084,-0.6145472798036927,1,1,83,-1.2741588774594794
0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603721817051,-0.43791123344810556,1,1,97,-1.8346111530991658
1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,0.45494376812655235,-0.8617097155751887,1,1,67,0.5475223502984752
1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.9023700001774121,1,1,92,0.5864074252297354
1,0,1,0,59,0,1,0,0,2,0,0,0,2,0,1,0,-0.788080387997708,0.07539726717084291,1,1,70,-0.06449491601092586
1,0,1,0,10,1,2,1,0,0,0,0,2,0,0,1,2,0.6925807391503077,-0.6481218144833789,1,1,70,0.6303644664563774
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0.47987072312904416,-0.9724549098473685,1,1,76,-0.03152713509094431
1,0,0,0,5,1,0,0,0,0,2,0,2,2,1,1,3,0.17410007509847744,-0.8540500419829131,1,1,77,-1.4601309749568112
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,-0.4922805219681379,-0.9853681924164784,1,1,71,-1.9943780914036917
0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,0.14917312009598557,-0.3213605805166508,1,1,85,-1.89462942092785
0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,0.9800716201790471,0.4130630508625974,1,1,88,-0.8717828846925252
1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,0.27380789510844483,0.3175489078257782,1,1,86,-1.9943780914036917
0,0,0,0,64,1,2,1,0,0,2,0,2,2,1,1,1,1.1728400721983174,1.7536825214091958,1,1,69,0.8890347475208481
0,1,0,0,4,1,0,1,0,2,2,0,2,2,0,1,1,1.1645310871974868,-0.811910800231749,1,1,89,-1.802488699895081
0,0,0,0,18,0,1,0,0,0,0,0,0,2,0,1,2,-0.9891578250178088,-0.7632818062150833,1,1,76,-1.4804188401383385
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,2,0.3735157151184122,-0.9738676450344163,1,1,72,-1.5497357128418894
0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.9319932911308236,1,1,72,-0.17523284679342796
0,0,1,0,15,1,0,1,0,0,2,0,2,0,0,1,2,0.6493740171459885,-0.4297880061225799,1,1,86,-0.3358451128138509
1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,1,0.6526976111463211,-0.6840361918166131,1,1,83,1.1367157682786582
1,0,1,0,15,1,2,1,0,0,2,0,2,2,0,1,2,1.2077378092018058,-0.3434124938269772,1,1,97,-1.9825435033811343
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,-0.4756625519664766,-0.9851474525435022,1,1,68,-1.2445724074030857
1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,1.1695164781979852,-0.507333923499133,1,1,80,1.0124525940418045
0,0,0,0,2,1,2,1,0,0,2,0,2,0,0,1,2,0.8853491911695783,-0.9219496269104047,1,1,80,0.5914793915251172
0,1,0,0,5,1,0,1,0,0,2,0,0,0,0,1,1,0.358559542116917,-0.8530567125545201,1,1,97,-0.31471191991642683
1,0,0,0,4,1,2,1,0,0,0,2,0,0,0,0,1,0.53304822713436,-0.8606501641849028,1,1,72,0.8755095040664966
0,0,1,0,16,1,2,1,0,2,0,0,2,2,0,1,2,1.1711782751981514,-0.32985906562623607,1,1,68,-0.5125186054363161
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,-1.4694171580658184,-0.9983476969474813,1,1,87,1.0445750472458892
1,0,0,0,5,1,2,1,0,2,2,0,0,0,0,1,2,0.682609957149311,-0.8201664714810604,1,1,81,-1.805870010758669
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,0.1873944510998066,-0.8833642971141579,1,1,88,0.0792107956915578
1,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,0,1.1312951471941644,0.5269648253183372,1,1,82,-1.1279171826093048
1,0,1,0,13,1,2,1,0,0,0,0,0,0,0,1,1,0.32033821111309646,-0.6115231435439183,1,1,89,-0.6029686710372911
0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,1.1296333501939984,0.05535408670460048,1,1,85,-0.32485585250719035
1,0,1,0,61,1,2,1,2,2,0,0,2,2,1,1,2,1.3705939152180862,1.8832568268462484,1,1,92,-0.05604163885195623
1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,1.327387193213767,0.9114274620810543,1,1,84,-0.9165852536350643
1,1,0,0,22,1,2,1,0,0,0,0,2,2,0,1,2,1.0614996731871873,-0.08783986889508658,1,1,93,0.04877899791926714
0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,-0.3227772279511935,-0.9620580618301875,1,1,81,1.229701817027324
1,1,0,0,19,1,2,1,0,2,0,0,2,0,0,1,2,0.7789941831589463,-0.22344037286439075,1,1,69,1.0843054498930464
0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,1,3,-1.4960059100684764,-0.9434055425636951,1,1,89,-1.8202405819289174
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,0.36188313611724954,-0.5011973550303935,1,1,96,-1.9453490838816678
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.3303089931140931,-0.9744415687041545,1,1,88,-0.8895347667263614
1,0,0,0,17,1,0,1,0,0,2,0,0,0,0,1,2,0.395119076120572,-0.4275143854309246,1,1,87,-1.0298591675652573
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,-1.2949284730483754,-0.9960299282812307,1,1,97,-0.43643911100558946
0,0,0,0,2,0,1,0,2,2,0,0,0,2,0,1,2,-0.736564680992558,-0.9754569721198452,1,1,79,0.20939126393969004
0,0,0,0,29,1,0,0,2,2,2,0,0,2,0,1,0,0.13587874409465642,-0.13748426632744287,1,1,79,0.8864987643731571
1,0,1,0,2,1,0,1,0,0,2,2,0,2,0,0,1,0.8388188751649267,-0.9235168800085358,1,1,99,-0.42122321211944413
0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,0.35191235411625243,-0.5544839603668579,1,1,71,0.5027199813559361
